Case,Method,PhysicalStep,Q,RemainingBudget,SelectedPatches,FrameError
296,RV-PI,1,2,28,"[13, 29]",0.08453407138586044
296,RV-PI,2,2,26,"[13, 29]",0.10818295925855637
296,RV-PI,3,1,25,[13],0.17057572305202484
296,RV-PI,4,1,24,[37],0.36920273303985596
296,RV-PI,5,1,23,[5],0.6974115967750549
296,RV-PI,6,4,19,"[53, 5, 29, 45]",0.9044170379638672
296,RV-PI,7,2,17,"[13, 29]",1.002261996269226
296,RV-PI,8,2,15,"[61, 29]",1.0070042610168457
296,RV-PI,9,2,13,"[61, 54]",1.0225111246109009
296,RV-PI,10,2,11,"[14, 54]",0.9927077293395996
296,RV-PI,11,2,9,"[30, 45]",0.9932520389556885
296,RV-PI,12,2,7,"[62, 6]",1.0077354907989502
296,RV-PI,13,2,5,"[38, 21]",1.0548065900802612
296,RV-PI,14,2,3,"[62, 14]",1.0795502662658691
296,RV-PI,15,2,1,"[62, 38]",1.0800021886825562
296,RV-PI,16,1,0,[14],1.0412945747375488
297,RV-PI,0,2,30,"[14, 30]",0.06678299605846405
297,RV-PI,1,2,28,"[13, 29]",0.0852278545498848
297,RV-PI,2,2,26,"[13, 29]",0.11273570358753204
297,RV-PI,3,1,25,[13],0.19549448788166046
297,RV-PI,4,1,24,[37],0.4015919268131256
297,RV-PI,5,1,23,[21],0.6738162636756897
297,RV-PI,6,4,19,"[53, 5, 21, 46]",0.8128244280815125
297,RV-PI,7,2,17,"[13, 29]",0.984846830368042
297,RV-PI,8,2,15,"[53, 29]",0.99671870470047
297,RV-PI,9,2,13,"[54, 14]",1.0001477003097534
297,RV-PI,10,2,11,"[14, 54]",0.9385637640953064
297,RV-PI,11,2,9,"[14, 45]",0.9203457236289978
297,RV-PI,12,2,7,"[62, 22]",0.8785975575447083
297,RV-PI,13,2,5,"[22, 6]",0.8678392767906189
297,RV-PI,14,2,3,"[6, 61]",0.9096739888191223
297,RV-PI,15,2,1,"[30, 6]",0.9431870579719543
297,RV-PI,16,1,0,[14],0.9791046380996704
298,RV-PI,0,2,30,"[14, 30]",0.0665489062666893
298,RV-PI,1,2,28,"[13, 29]",0.08348583430051804
298,RV-PI,2,2,26,"[13, 29]",0.10162238031625748
298,RV-PI,3,1,25,[13],0.14198045432567596
298,RV-PI,4,1,24,[37],0.24431371688842773
298,RV-PI,5,1,23,[21],0.4959043264389038
298,RV-PI,6,4,19,"[53, 5, 21, 45]",0.7954925894737244
298,RV-PI,7,2,17,"[13, 29]",0.9555628895759583
298,RV-PI,8,2,15,"[53, 29]",0.9673482775688171
298,RV-PI,9,2,13,"[54, 14]",0.9737157821655273
298,RV-PI,10,2,11,"[14, 54]",0.9494025707244873
298,RV-PI,11,2,9,"[22, 45]",0.9370760321617126
298,RV-PI,12,2,7,"[22, 45]",0.9435364603996277
298,RV-PI,13,2,5,"[22, 6]",0.9478110074996948
298,RV-PI,14,2,3,"[53, 6]",0.957425057888031
298,RV-PI,15,2,1,"[30, 6]",0.9710828065872192
298,RV-PI,16,1,0,[14],1.0068962574005127
299,RV-PI,0,2,30,"[14, 30]",0.06655943393707275
299,RV-PI,1,2,28,"[13, 29]",0.08381795883178711
299,RV-PI,2,2,26,"[13, 29]",0.1039464920759201
299,RV-PI,3,1,25,[13],0.15265803039073944
299,RV-PI,4,1,24,[37],0.2760497033596039
299,RV-PI,5,1,23,[5],0.559465765953064
299,RV-PI,6,4,19,"[53, 5, 29, 45]",0.8245265483856201
299,RV-PI,7,2,17,"[13, 29]",0.9981512427330017
299,RV-PI,8,2,15,"[53, 29]",1.0163463354110718
299,RV-PI,9,2,13,"[54, 6]",1.001495599746704
299,RV-PI,10,2,11,"[14, 54]",0.9250033497810364
299,RV-PI,11,2,9,"[45, 30]",0.9212861061096191
299,RV-PI,12,2,7,"[5, 62]",0.8961739540100098
299,RV-PI,13,2,5,"[30, 45]",0.9342236518859863
299,RV-PI,14,2,3,"[14, 38]",1.002101182937622
299,RV-PI,15,2,1,"[62, 14]",1.0093283653259277
299,RV-PI,16,1,0,[38],1.0080121755599976
250,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06653647124767303
250,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08384262770414352
250,ImmediateOnlyPI,2,2,26,"[13, 29]",0.1042720302939415
250,ImmediateOnlyPI,3,2,24,"[13, 29]",0.14645911753177643
250,ImmediateOnlyPI,4,2,22,"[53, 13]",0.25422951579093933
250,ImmediateOnlyPI,5,2,20,"[13, 45]",0.5051866173744202
250,ImmediateOnlyPI,6,1,19,[21],0.784447968006134
250,ImmediateOnlyPI,7,4,15,"[13, 53, 37, 6]",0.9216198921203613
250,ImmediateOnlyPI,8,4,11,"[29, 5, 53, 14]",1.0175697803497314
250,ImmediateOnlyPI,9,4,7,"[61, 13, 45, 54]",1.0103265047073364
250,ImmediateOnlyPI,10,4,3,"[38, 14, 54, 29]",0.9170389771461487
250,ImmediateOnlyPI,11,2,1,"[14, 45]",0.9105361104011536
250,ImmediateOnlyPI,12,1,0,[13],0.922507107257843
250,ImmediateOnlyPI,13,0,0,[],0.979952335357666
250,ImmediateOnlyPI,14,0,0,[],1.0816360712051392
250,ImmediateOnlyPI,15,0,0,[],1.1740939617156982
250,ImmediateOnlyPI,16,0,0,[],1.2068294286727905
251,ImmediateOnlyPI,0,2,30,"[14, 30]",0.0664777010679245
251,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08345102518796921
251,ImmediateOnlyPI,2,2,26,"[13, 29]",0.10185109078884125
251,ImmediateOnlyPI,3,2,24,"[13, 29]",0.13477450609207153
251,ImmediateOnlyPI,4,2,22,"[53, 13]",0.1985260248184204
251,ImmediateOnlyPI,5,2,20,"[13, 45]",0.3645090162754059
251,ImmediateOnlyPI,6,1,19,[6],0.7013407945632935
251,ImmediateOnlyPI,7,4,15,"[53, 13, 37, 30]",0.9167339205741882
251,ImmediateOnlyPI,8,4,11,"[29, 5, 53, 38]",1.011177659034729
251,ImmediateOnlyPI,9,4,7,"[21, 61, 14, 54]",0.9891095161437988
251,ImmediateOnlyPI,10,4,3,"[38, 13, 53, 62]",0.9384321570396423
251,ImmediateOnlyPI,11,2,1,"[29, 62]",0.9874941110610962
251,ImmediateOnlyPI,12,1,0,[22],1.0080996751785278
251,ImmediateOnlyPI,13,0,0,[],0.9897662997245789
251,ImmediateOnlyPI,14,0,0,[],1.0432748794555664
251,ImmediateOnlyPI,15,0,0,[],1.1165674924850464
251,ImmediateOnlyPI,16,0,0,[],1.0748955011367798
252,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06681057065725327
252,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08540792018175125
252,ImmediateOnlyPI,2,2,26,"[13, 29]",0.1136680617928505
252,ImmediateOnlyPI,3,2,24,"[13, 29]",0.19204959273338318
252,ImmediateOnlyPI,4,2,22,"[53, 13]",0.40947237610816956
252,ImmediateOnlyPI,5,2,20,"[13, 29]",0.7130439877510071
252,ImmediateOnlyPI,6,4,16,"[53, 5, 54, 21]",0.8872260451316833
252,ImmediateOnlyPI,7,4,12,"[13, 37, 53, 30]",0.9900324940681458
252,ImmediateOnlyPI,8,4,8,"[29, 13, 53, 5]",1.0276157855987549
252,ImmediateOnlyPI,9,4,4,"[61, 45, 13, 54]",1.0438255071640015
252,ImmediateOnlyPI,10,4,0,"[38, 14, 54, 29]",1.002274751663208
252,ImmediateOnlyPI,11,0,0,[],0.9978015422821045
252,ImmediateOnlyPI,12,0,0,[],0.9920270442962646
252,ImmediateOnlyPI,13,0,0,[],0.9878536462783813
252,ImmediateOnlyPI,14,0,0,[],0.9584261178970337
252,ImmediateOnlyPI,15,0,0,[],0.9395425915718079
252,ImmediateOnlyPI,16,0,0,[],1.0037420988082886
253,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06676552444696426
253,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08485939353704453
253,ImmediateOnlyPI,2,2,26,"[13, 29]",0.11073079705238342
253,ImmediateOnlyPI,3,2,24,"[13, 29]",0.18019366264343262
253,ImmediateOnlyPI,4,2,22,"[53, 13]",0.38400617241859436
253,ImmediateOnlyPI,5,2,20,"[13, 29]",0.6916992664337158
253,ImmediateOnlyPI,6,4,16,"[53, 5, 54, 21]",0.883796215057373
253,ImmediateOnlyPI,7,4,12,"[53, 13, 37, 22]",1.0145928859710693
253,ImmediateOnlyPI,8,4,8,"[13, 37, 61, 14]",1.0594830513000488
253,ImmediateOnlyPI,9,4,4,"[61, 14, 37, 54]",0.9914074540138245
253,ImmediateOnlyPI,10,4,0,"[38, 53, 5, 29]",1.0172804594039917
253,ImmediateOnlyPI,11,0,0,[],1.0406242609024048
253,ImmediateOnlyPI,12,0,0,[],1.068008542060852
253,ImmediateOnlyPI,13,0,0,[],1.100266456604004
253,ImmediateOnlyPI,14,0,0,[],1.0726927518844604
253,ImmediateOnlyPI,15,0,0,[],1.0506893396377563
253,ImmediateOnlyPI,16,0,0,[],1.0415619611740112
254,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06757649034261703
254,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08798927068710327
254,ImmediateOnlyPI,2,2,26,"[13, 29]",0.12806974351406097
254,ImmediateOnlyPI,3,2,24,"[13, 29]",0.25502535700798035
254,ImmediateOnlyPI,4,2,22,"[53, 13]",0.5472062826156616
254,ImmediateOnlyPI,5,2,20,"[13, 29]",0.8085107803344727
254,ImmediateOnlyPI,6,1,19,[54],0.946704089641571
254,ImmediateOnlyPI,7,4,15,"[13, 37, 53, 30]",1.0099774599075317
254,ImmediateOnlyPI,8,4,11,"[13, 37, 61, 22]",1.0465044975280762
254,ImmediateOnlyPI,9,4,7,"[61, 14, 38, 45]",1.0313090085983276
254,ImmediateOnlyPI,10,4,3,"[38, 5, 45, 61]",0.9958243370056152
254,ImmediateOnlyPI,11,2,1,"[22, 45]",0.9809538722038269
254,ImmediateOnlyPI,12,1,0,[62],1.0353349447250366
254,ImmediateOnlyPI,13,0,0,[],1.1555819511413574
254,ImmediateOnlyPI,14,0,0,[],1.212061882019043
254,ImmediateOnlyPI,15,0,0,[],1.2389795780181885
254,ImmediateOnlyPI,16,0,0,[],1.2023184299468994
255,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06666145473718643
255,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08462800830602646
255,ImmediateOnlyPI,2,2,26,"[13, 29]",0.10902317613363266
255,ImmediateOnlyPI,3,2,24,"[13, 29]",0.16966192424297333
255,ImmediateOnlyPI,4,2,22,"[53, 13]",0.34210479259490967
255,ImmediateOnlyPI,5,2,20,"[13, 29]",0.6519361138343811
255,ImmediateOnlyPI,6,4,16,"[53, 5, 54, 21]",0.8590118885040283
255,ImmediateOnlyPI,7,4,12,"[53, 37, 5, 21]",0.9873607754707336
255,ImmediateOnlyPI,8,4,8,"[53, 21, 37, 5]",1.001457929611206
255,ImmediateOnlyPI,9,4,4,"[61, 37, 21, 54]",0.9937112331390381
255,ImmediateOnlyPI,10,4,0,"[14, 38, 54, 13]",0.9807822704315186
255,ImmediateOnlyPI,11,0,0,[],0.9814385175704956
255,ImmediateOnlyPI,12,0,0,[],0.9680826663970947
255,ImmediateOnlyPI,13,0,0,[],0.9331558346748352
255,ImmediateOnlyPI,14,0,0,[],0.88844233751297
255,ImmediateOnlyPI,15,0,0,[],0.8794108629226685
255,ImmediateOnlyPI,16,0,0,[],0.8344736695289612
256,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06703997403383255
256,ImmediateOnlyPI,1,2,28,"[13, 29]",0.0865263119339943
256,ImmediateOnlyPI,2,2,26,"[13, 29]",0.12052520364522934
256,ImmediateOnlyPI,3,2,24,"[13, 29]",0.2235979586839676
256,ImmediateOnlyPI,4,2,22,"[53, 13]",0.48469921946525574
256,ImmediateOnlyPI,5,2,20,"[13, 29]",0.7630372643470764
256,ImmediateOnlyPI,6,2,18,"[54, 5]",0.9208653569221497
256,ImmediateOnlyPI,7,4,14,"[13, 37, 53, 30]",1.021727204322815
256,ImmediateOnlyPI,8,4,10,"[13, 29, 53, 38]",1.0721399784088135
256,ImmediateOnlyPI,9,4,6,"[14, 61, 37, 54]",1.062485694885254
256,ImmediateOnlyPI,10,4,2,"[38, 14, 53, 5]",1.040523648262024
256,ImmediateOnlyPI,11,2,0,"[46, 29]",1.0398056507110596
256,ImmediateOnlyPI,12,0,0,[],1.0414303541183472
256,ImmediateOnlyPI,13,0,0,[],1.078895092010498
256,ImmediateOnlyPI,14,0,0,[],1.1313709020614624
256,ImmediateOnlyPI,15,0,0,[],1.1983991861343384
256,ImmediateOnlyPI,16,0,0,[],1.2032358646392822
257,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06646386533975601
257,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08339355140924454
257,ImmediateOnlyPI,2,2,26,"[13, 29]",0.10148869454860687
257,ImmediateOnlyPI,3,2,24,"[13, 29]",0.13316890597343445
257,ImmediateOnlyPI,4,2,22,"[53, 13]",0.1886734813451767
257,ImmediateOnlyPI,5,2,20,"[13, 45]",0.33052781224250793
257,ImmediateOnlyPI,6,1,19,[5],0.6621788740158081
257,ImmediateOnlyPI,7,4,15,"[53, 37, 5, 21]",0.8950280547142029
257,ImmediateOnlyPI,8,4,11,"[37, 5, 21, 53]",0.9838979244232178
257,ImmediateOnlyPI,9,4,7,"[61, 13, 54, 37]",0.9768307209014893
257,ImmediateOnlyPI,10,4,3,"[38, 14, 54, 21]",0.9520769715309143
257,ImmediateOnlyPI,11,2,1,"[37, 62]",0.9681234359741211
257,ImmediateOnlyPI,12,1,0,[22],0.9569036960601807
257,ImmediateOnlyPI,13,0,0,[],0.9724704623222351
257,ImmediateOnlyPI,14,0,0,[],1.1009044647216797
257,ImmediateOnlyPI,15,0,0,[],1.1541404724121094
257,ImmediateOnlyPI,16,0,0,[],1.1063001155853271
258,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06771142035722733
258,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08906345814466476
258,ImmediateOnlyPI,2,2,26,"[13, 29]",0.13378553092479706
258,ImmediateOnlyPI,3,2,24,"[13, 29]",0.2751496732234955
258,ImmediateOnlyPI,4,2,22,"[53, 13]",0.5760090351104736
258,ImmediateOnlyPI,5,2,20,"[13, 29]",0.820705771446228
258,ImmediateOnlyPI,6,1,19,[54],0.9475072622299194
258,ImmediateOnlyPI,7,4,15,"[13, 37, 22, 6]",1.013735294342041
258,ImmediateOnlyPI,8,4,11,"[61, 29, 13, 38]",1.0589901208877563
258,ImmediateOnlyPI,9,4,7,"[61, 14, 45, 30]",1.047691822052002
258,ImmediateOnlyPI,10,4,3,"[5, 38, 45, 61]",1.0174450874328613
258,ImmediateOnlyPI,11,2,1,"[22, 38]",1.0038478374481201
258,ImmediateOnlyPI,12,1,0,[21],1.0514582395553589
258,ImmediateOnlyPI,13,0,0,[],1.1614813804626465
258,ImmediateOnlyPI,14,0,0,[],1.2102278470993042
258,ImmediateOnlyPI,15,0,0,[],1.2160342931747437
258,ImmediateOnlyPI,16,0,0,[],1.1896740198135376
259,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06644798815250397
259,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08331315964460373
259,ImmediateOnlyPI,2,2,26,"[13, 29]",0.10099729895591736
259,ImmediateOnlyPI,3,2,24,"[13, 29]",0.13105593621730804
259,ImmediateOnlyPI,4,2,22,"[53, 13]",0.17555321753025055
259,ImmediateOnlyPI,5,2,20,"[13, 45]",0.2807338535785675
259,ImmediateOnlyPI,6,1,19,[5],0.5890322923660278
259,ImmediateOnlyPI,7,4,15,"[53, 37, 5, 21]",0.8614415526390076
259,ImmediateOnlyPI,8,4,11,"[37, 5, 21, 53]",0.9644025564193726
259,ImmediateOnlyPI,9,4,7,"[61, 13, 54, 37]",0.9612359404563904
259,ImmediateOnlyPI,10,4,3,"[38, 14, 54, 21]",0.9544379115104675
259,ImmediateOnlyPI,11,2,1,"[37, 62]",0.9815599918365479
259,ImmediateOnlyPI,12,1,0,[22],0.9918128848075867
259,ImmediateOnlyPI,13,0,0,[],0.9917609691619873
259,ImmediateOnlyPI,14,0,0,[],1.0825012922286987
259,ImmediateOnlyPI,15,0,0,[],1.1231478452682495
259,ImmediateOnlyPI,16,0,0,[],1.060489296913147
260,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06672514230012894
260,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08450982719659805
260,ImmediateOnlyPI,2,2,26,"[13, 29]",0.10845670104026794
260,ImmediateOnlyPI,3,2,24,"[13, 29]",0.16907641291618347
260,ImmediateOnlyPI,4,2,22,"[53, 13]",0.3505955934524536
260,ImmediateOnlyPI,5,2,20,"[13, 29]",0.6611163020133972
260,ImmediateOnlyPI,6,4,16,"[53, 5, 54, 21]",0.8728442192077637
260,ImmediateOnlyPI,7,4,12,"[53, 37, 13, 22]",1.0167487859725952
260,ImmediateOnlyPI,8,4,8,"[13, 37, 61, 14]",1.059351921081543
260,ImmediateOnlyPI,9,4,4,"[61, 37, 14, 54]",0.9767720699310303
260,ImmediateOnlyPI,10,4,0,"[38, 53, 5, 29]",0.9968370795249939
260,ImmediateOnlyPI,11,0,0,[],1.0350193977355957
260,ImmediateOnlyPI,12,0,0,[],1.0705480575561523
260,ImmediateOnlyPI,13,0,0,[],1.1185088157653809
260,ImmediateOnlyPI,14,0,0,[],1.096323847770691
260,ImmediateOnlyPI,15,0,0,[],1.0739423036575317
260,ImmediateOnlyPI,16,0,0,[],1.082079529762268
261,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06861386448144913
261,ImmediateOnlyPI,1,2,28,"[13, 29]",0.09037098288536072
261,ImmediateOnlyPI,2,2,26,"[13, 29]",0.13630414009094238
261,ImmediateOnlyPI,3,2,24,"[13, 29]",0.28267526626586914
261,ImmediateOnlyPI,4,2,22,"[53, 13]",0.5896627306938171
261,ImmediateOnlyPI,5,2,20,"[13, 37]",0.8424287438392639
261,ImmediateOnlyPI,6,1,19,[54],0.9751793742179871
261,ImmediateOnlyPI,7,4,15,"[13, 37, 22, 6]",1.0306639671325684
261,ImmediateOnlyPI,8,4,11,"[61, 29, 13, 45]",1.065392255783081
261,ImmediateOnlyPI,9,4,7,"[14, 61, 37, 30]",1.0544315576553345
261,ImmediateOnlyPI,10,4,3,"[5, 61, 22, 38]",1.0094199180603027
261,ImmediateOnlyPI,11,2,1,"[22, 29]",0.946302592754364
261,ImmediateOnlyPI,12,1,0,[46],0.9302276968955994
261,ImmediateOnlyPI,13,0,0,[],0.9262807965278625
261,ImmediateOnlyPI,14,0,0,[],0.9358791708946228
261,ImmediateOnlyPI,15,0,0,[],1.0062857866287231
261,ImmediateOnlyPI,16,0,0,[],1.0516608953475952
262,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06715773046016693
262,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08666359633207321
262,ImmediateOnlyPI,2,2,26,"[13, 29]",0.12154562771320343
262,ImmediateOnlyPI,3,2,24,"[13, 29]",0.2293017953634262
262,ImmediateOnlyPI,4,2,22,"[53, 13]",0.5001452565193176
262,ImmediateOnlyPI,5,2,20,"[13, 29]",0.7774879932403564
262,ImmediateOnlyPI,6,1,19,[54],0.9258741140365601
262,ImmediateOnlyPI,7,4,15,"[13, 37, 53, 30]",1.0057421922683716
262,ImmediateOnlyPI,8,4,11,"[13, 37, 61, 22]",1.0536080598831177
262,ImmediateOnlyPI,9,4,7,"[61, 14, 38, 45]",1.0345654487609863
262,ImmediateOnlyPI,10,4,3,"[38, 5, 54, 14]",1.0065550804138184
262,ImmediateOnlyPI,11,2,1,"[45, 5]",1.025113821029663
262,ImmediateOnlyPI,12,1,0,[38],1.0429432392120361
262,ImmediateOnlyPI,13,0,0,[],1.120713233947754
262,ImmediateOnlyPI,14,0,0,[],1.1386719942092896
262,ImmediateOnlyPI,15,0,0,[],1.1592432260513306
262,ImmediateOnlyPI,16,0,0,[],1.1693487167358398
263,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06715689599514008
263,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08638755977153778
263,ImmediateOnlyPI,2,2,26,"[13, 29]",0.11974090337753296
263,ImmediateOnlyPI,3,2,24,"[13, 29]",0.22210972011089325
263,ImmediateOnlyPI,4,2,22,"[53, 13]",0.4871205687522888
263,ImmediateOnlyPI,5,2,20,"[13, 29]",0.7728811502456665
263,ImmediateOnlyPI,6,2,18,"[53, 5]",0.9458447694778442
263,ImmediateOnlyPI,7,4,14,"[13, 37, 53, 30]",1.0419765710830688
263,ImmediateOnlyPI,8,4,10,"[13, 37, 53, 30]",1.0497463941574097
263,ImmediateOnlyPI,9,4,6,"[61, 21, 38, 5]",1.0582107305526733
263,ImmediateOnlyPI,10,4,2,"[5, 54, 38, 22]",1.0309317111968994
263,ImmediateOnlyPI,11,2,0,"[45, 5]",1.0510152578353882
263,ImmediateOnlyPI,12,0,0,[],1.0993125438690186
263,ImmediateOnlyPI,13,0,0,[],1.1717119216918945
263,ImmediateOnlyPI,14,0,0,[],1.1975963115692139
263,ImmediateOnlyPI,15,0,0,[],1.2067877054214478
263,ImmediateOnlyPI,16,0,0,[],1.1920267343521118
264,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06664300709962845
264,ImmediateOnlyPI,1,2,28,"[13, 29]",0.0840269923210144
264,ImmediateOnlyPI,2,2,26,"[13, 29]",0.10526163876056671
264,ImmediateOnlyPI,3,2,24,"[13, 29]",0.15301257371902466
264,ImmediateOnlyPI,4,2,22,"[53, 13]",0.29161614179611206
264,ImmediateOnlyPI,5,2,20,"[13, 45]",0.5917022228240967
264,ImmediateOnlyPI,6,1,19,[6],0.8825303316116333
264,ImmediateOnlyPI,7,4,15,"[53, 13, 37, 30]",1.0277211666107178
264,ImmediateOnlyPI,8,4,11,"[29, 13, 53, 5]",1.0856744050979614
264,ImmediateOnlyPI,9,4,7,"[61, 37, 14, 54]",1.0371135473251343
264,ImmediateOnlyPI,10,4,3,"[38, 13, 54, 29]",1.005664348602295
264,ImmediateOnlyPI,11,2,1,"[13, 29]",0.9932706952095032
264,ImmediateOnlyPI,12,1,0,[22],0.9502066969871521
264,ImmediateOnlyPI,13,0,0,[],0.980120837688446
264,ImmediateOnlyPI,14,0,0,[],1.0367928743362427
264,ImmediateOnlyPI,15,0,0,[],0.9848830103874207
264,ImmediateOnlyPI,16,0,0,[],1.0047001838684082
265,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06768888235092163
265,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08742135018110275
265,ImmediateOnlyPI,2,2,26,"[13, 29]",0.12377040088176727
265,ImmediateOnlyPI,3,2,24,"[13, 29]",0.23892493546009064
265,ImmediateOnlyPI,4,2,22,"[53, 13]",0.5211644172668457
265,ImmediateOnlyPI,5,2,20,"[13, 29]",0.7975755333900452
265,ImmediateOnlyPI,6,1,19,[54],0.9466466307640076
265,ImmediateOnlyPI,7,4,15,"[13, 37, 53, 30]",1.0086537599563599
265,ImmediateOnlyPI,8,4,11,"[13, 37, 61, 22]",1.0412043333053589
265,ImmediateOnlyPI,9,4,7,"[61, 38, 14, 45]",1.018787145614624
265,ImmediateOnlyPI,10,4,3,"[38, 5, 54, 37]",0.9955165386199951
265,ImmediateOnlyPI,11,2,1,"[22, 45]",0.9776285290718079
265,ImmediateOnlyPI,12,1,0,[38],1.0142570734024048
265,ImmediateOnlyPI,13,0,0,[],1.129747986793518
265,ImmediateOnlyPI,14,0,0,[],1.1698150634765625
265,ImmediateOnlyPI,15,0,0,[],1.1708683967590332
265,ImmediateOnlyPI,16,0,0,[],1.1307250261306763
266,ImmediateOnlyPI,0,2,30,"[14, 30]",0.0665922462940216
266,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08393099904060364
266,ImmediateOnlyPI,2,2,26,"[13, 29]",0.10465917736291885
266,ImmediateOnlyPI,3,2,24,"[13, 29]",0.14909955859184265
266,ImmediateOnlyPI,4,2,22,"[53, 13]",0.274381160736084
266,ImmediateOnlyPI,5,2,20,"[13, 45]",0.5557737350463867
266,ImmediateOnlyPI,6,1,19,[6],0.8564471006393433
266,ImmediateOnlyPI,7,4,15,"[53, 13, 37, 22]",1.0212217569351196
266,ImmediateOnlyPI,8,4,11,"[29, 13, 53, 5]",1.0874266624450684
266,ImmediateOnlyPI,9,4,7,"[61, 14, 45, 54]",1.0264836549758911
266,ImmediateOnlyPI,10,4,3,"[38, 13, 53, 29]",0.9768525958061218
266,ImmediateOnlyPI,11,2,1,"[62, 13]",0.9564844965934753
266,ImmediateOnlyPI,12,1,0,[37],0.9278163313865662
266,ImmediateOnlyPI,13,0,0,[],0.9852821826934814
266,ImmediateOnlyPI,14,0,0,[],1.0783697366714478
266,ImmediateOnlyPI,15,0,0,[],1.0908561944961548
266,ImmediateOnlyPI,16,0,0,[],1.0987085103988647
267,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06656178086996078
267,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08388534933328629
267,ImmediateOnlyPI,2,2,26,"[13, 29]",0.10443956404924393
267,ImmediateOnlyPI,3,2,24,"[13, 29]",0.1476045697927475
267,ImmediateOnlyPI,4,2,22,"[53, 13]",0.26700785756111145
267,ImmediateOnlyPI,5,2,20,"[13, 29]",0.5455470681190491
267,ImmediateOnlyPI,6,4,16,"[53, 5, 54, 21]",0.8027498126029968
267,ImmediateOnlyPI,7,4,12,"[53, 37, 13, 22]",0.9815049767494202
267,ImmediateOnlyPI,8,4,8,"[13, 37, 61, 53]",1.0161831378936768
267,ImmediateOnlyPI,9,4,4,"[37, 14, 53, 54]",0.9616514444351196
267,ImmediateOnlyPI,10,4,0,"[38, 5, 54, 14]",0.9520454406738281
267,ImmediateOnlyPI,11,0,0,[],0.9845716953277588
267,ImmediateOnlyPI,12,0,0,[],0.9583689570426941
267,ImmediateOnlyPI,13,0,0,[],0.9511190056800842
267,ImmediateOnlyPI,14,0,0,[],0.9740424156188965
267,ImmediateOnlyPI,15,0,0,[],0.9845497012138367
267,ImmediateOnlyPI,16,0,0,[],1.0689480304718018
268,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06706231832504272
268,ImmediateOnlyPI,1,2,28,"[13, 29]",0.0853390246629715
268,ImmediateOnlyPI,2,2,26,"[13, 29]",0.113177590072155
268,ImmediateOnlyPI,3,2,24,"[13, 29]",0.19391565024852753
268,ImmediateOnlyPI,4,2,22,"[53, 13]",0.42441093921661377
268,ImmediateOnlyPI,5,2,20,"[13, 29]",0.7335250973701477
268,ImmediateOnlyPI,6,4,16,"[53, 5, 54, 21]",0.9107601046562195
268,ImmediateOnlyPI,7,4,12,"[53, 37, 13, 22]",1.0153899192810059
268,ImmediateOnlyPI,8,4,8,"[13, 37, 61, 14]",1.037454605102539
268,ImmediateOnlyPI,9,4,4,"[61, 37, 21, 54]",0.9970476031303406
268,ImmediateOnlyPI,10,4,0,"[53, 38, 5, 22]",1.0119189023971558
268,ImmediateOnlyPI,11,0,0,[],1.065643548965454
268,ImmediateOnlyPI,12,0,0,[],1.1063499450683594
268,ImmediateOnlyPI,13,0,0,[],1.137791633605957
268,ImmediateOnlyPI,14,0,0,[],1.1283780336380005
268,ImmediateOnlyPI,15,0,0,[],1.12056303024292
268,ImmediateOnlyPI,16,0,0,[],1.1182472705841064
269,ImmediateOnlyPI,0,2,30,"[14, 30]",0.06662137061357498
269,ImmediateOnlyPI,1,2,28,"[13, 29]",0.08432042598724365
269,ImmediateOnlyPI,2,2,26,"[13, 29]",0.10722026973962784
269,ImmediateOnlyPI,3,2,24,"[13, 29]",0.16176746785640717
269,ImmediateOnlyPI,4,2,22,"[53, 13]",0.31915244460105896
